OID_,Field1,STOP_ID,DIRECTION_ID,STOP_NAME,STATION_NAME,STATION_DESCRIPTIVE_NAME,MAP_ID,ADA,RED,BLUE,G,BRN,P,Pexp,Y,Pnk,O,Location,lat,long,stationame,station_id_min_2020,monthtotal_sum_2019,monthtotal_sum_2020,F_2019_2020__2019,F2019_2020
1,0,30082,E,Cicero (Loop-bound),Cicero,Cicero (Pink Line),40420,True,False,False,False,False,False,False,False,True,False,"(41.85182, -87.745336)",41.851819999999996,-87.745335999999995,Cicero-Cermak,40420,368061,195413,0.469074419729338,172648
2,1,30151,E,Central Park (Loop-bound),Central Park,Central Park (Pink Line),40780,True,False,False,False,False,False,False,False,True,False,"(41.853839, -87.714842)",41.853839000000001,-87.714842000000004,Central Park,40780,343146,165239,0.518458615283291,177907
3,2,30184,W,Halsted/63rd (Ashland-bound),Halsted,Halsted (Green Line),40940,True,False,False,True,False,False,False,False,False,False,"(41.778943, -87.644244)",41.778942999999998,-87.644244000000000,Halsted/63rd,40940,159214,77657,0.512247666662479,81557
4,3,30044,N,Cumberland (O'Hare-bound),Cumberland,Cumberland (Blue Line),40230,True,False,True,False,False,False,False,False,False,False,"(41.984246, -87.838028)",41.984245999999999,-87.838027999999994,Cumberland,40230,1239810,401506,0.676155217331688,838304
5,4,30092,E,Racine (O'Hare-bound),Racine,Racine (Blue Line),40470,False,False,True,False,False,False,False,False,False,False,"(41.87592, -87.659458)",41.875920000000001,-87.659458000000001,Racine,40470,622690,196114,0.685053557950184,426576
6,5,30253,N,Paulina (Kimball-bound),Paulina,Paulina (Brown Line),41310,True,False,False,False,True,False,False,False,False,False,"(41.943623, -87.670907)",41.943623000000002,-87.670907000000000,Paulina,41310,849667,272270,0.679556814610900,577397
7,6,30162,W,18th (54th/Cermak-bound),18th,18th (Pink Line),40830,True,False,False,False,False,False,False,False,True,False,"(41.857908, -87.669147)",41.857908000000002,-87.669146999999995,18th,40830,550089,225878,0.589379173188339,324211
8,7,30374,S,Clark/Lake (Forest Pk-bound),Clark/Lake,"Clark/Lake (Blue, Brown, Green, Orange, Purple & Pink lines)",40380,True,False,True,False,False,False,False,False,False,False,"(41.885737, -87.630886)",41.885736999999999,-87.630886000000004,Clark/Lake,40380,5830767,1648674,0.717245775727276,4182093
9,8,30248,S,Jefferson Park (Forest Pk-bound),Jefferson Park,Jefferson Park (Blue Line),41280,True,False,True,False,False,False,False,False,False,False,"(41.970634, -87.760892)",41.970633999999997,-87.760891999999998,Jefferson Park,41280,1896402,826774,0.564030200347817,1069628
10,9,30104,S,Diversey (Loop-bound),Diversey,Diversey (Brown & Purple lines),40530,True,False,False,False,True,False,True,False,False,False,"(41.932732, -87.653131)",41.932732000000001,-87.653131000000002,Diversey,40530,1651007,525219,0.681879604386898,1125788
11,10,30287,N,Montrose (Kimball-bound),Montrose,Montrose (Brown Line),41500,True,False,False,False,True,False,False,False,False,False,"(41.961756, -87.675047)",41.961756000000001,-87.675047000000006,Montrose-Brown,41500,793566,255709,0.677772233185393,537857
12,11,30068,E,UIC-Halsted (O'Hare-bound),UIC-Halsted,UIC-Halsted (Blue Line),40350,True,False,True,False,False,False,False,False,False,False,"(41.875474, -87.649707)",41.875473999999997,-87.649707000000006,UIC-Halsted,40350,1729039,524093,0.696887693105824,1204946
13,12,30214,S,35-Bronzeville-IIT (63rd-bound),35th-Bronzeville-IIT,35th-Bronzeville-IIT (Green Line),41120,True,False,False,True,False,False,False,False,False,False,"(41.831677, -87.625826)",41.831676999999999,-87.625826000000004,35-Bronzeville-IIT,41120,480679,185990,0.613068180636142,294689
14,13,30102,S,Foster (Howard-Loop-bound),Foster,Foster (Purple Line),40520,False,False,False,False,False,True,True,False,False,False,"(42.05416, -87.68356)",42.054160000000003,-87.683560000000000,Foster,40520,252742,79320,0.686162173283427,173422
15,14,30008,S,Quincy/Wells (Outer Loop),Quincy/Wells,"Quincy/Wells (Brown, Orange, Purple & Pink lines)",40040,True,False,False,False,True,False,False,False,False,False,"(41.878723, -87.63374)",41.878723000000001,-87.633740000000003,Quincy/Wells,40040,2188354,595970,0.727662891835599,1592384
16,15,30070,N,Southport (Kimball-bound),Southport,Southport (Brown Line),40360,True,False,False,False,True,False,False,False,False,False,"(41.943744, -87.663619)",41.943744000000002,-87.663618999999997,Southport,40360,1084936,305940,0.718011016318013,778996
17,16,30252,S,Loyola (95th-bound),Loyola,Loyola (Red Line),41300,True,True,False,False,False,False,False,False,False,False,"(42.001073, -87.661061)",42.001072999999998,-87.661061000000004,Loyola,41300,1663404,611755,0.632227047668516,1051649
18,17,30237,N,47th (Howard-bound),47th,47th (Red Line),41230,True,True,False,False,False,False,False,False,False,False,"(41.810318, -87.63094)",41.810318000000002,-87.630939999999995,47th-Dan Ryan,41230,869861,403043,0.536658155728329,466818
19,18,30267,N,Bryn Mawr (Howard-bound),Bryn Mawr,Bryn Mawr (Red Line),41380,False,True,False,False,False,False,False,False,False,False,"(41.983504, -87.65884)",41.983504000000003,-87.658839999999998,Bryn Mawr,41380,1390206,474348,0.658793013409523,915858
20,19,30190,W,Harlem (Forest Pk Branch) (Terminal arrival),Harlem,Harlem (Blue Line - Forest Park Branch),40980,False,False,True,False,False,False,False,False,False,False,"(41.87349, -87.806961)",41.873489999999997,-87.806961000000001,Harlem-Forest Park,40980,344096,156087,0.546385311075979,188009
21,20,30173,N,Howard (Terminal arrival),Howard,"Howard (Red, Purple & Yellow lines)",40900,True,True,False,False,False,False,False,False,False,False,"(42.019063, -87.672892)",42.019063000000003,-87.672892000000004,Howard,40900,1650809,762300,0.538226408990986,888509
22,21,30207,E,Kedzie (63rd-bound),Kedzie,Kedzie (Green Line),41070,True,False,False,True,False,False,False,False,False,False,"(41.884321, -87.706155)",41.884321000000000,-87.706154999999995,Kedzie-Lake,41070,416436,200628,0.518226089963404,215808
23,22,30218,W,King Drive (Harlem-bound),King Drive,King Drive (Green Line),41140,True,False,False,True,False,False,False,False,False,False,"(41.78013, -87.615546)",41.780130000000000,-87.615545999999995,King Drive,41140,139131,74689,0.463174993351590,64442
24,23,30057,W,Ashland/63rd (Terminal arrival),Ashland/63rd,Ashland/63rd (Green Line),40290,True,False,False,True,False,False,False,False,False,False,"(41.77886, -87.663766)",41.778860000000002,-87.663765999999995,Ashland/63rd,40290,301890,150810,0.500447182748683,151080
25,24,30088,N,95th/Dan Ryan (Howard-bound),95th/Dan Ryan,95th/Dan Ryan (Red Line),40450,True,True,False,False,False,False,False,False,False,False,"(41.722377, -87.624342)",41.722377000000002,-87.624341999999999,95th/Dan Ryan,40450,2818826,1425095,0.494436691019595,1393731
26,25,30129,N,Western (O'Hare Branch) (O'Hare-bound),Western,Western (Blue Line - O'Hare Branch),40670,True,False,True,False,False,False,False,False,False,False,"(41.916157, -87.687364)",41.916156999999998,-87.687364000000002,Western/Milwaukee,40670,1649428,509566,0.691065023753689,1139862
27,26,30128,S,Armitage (Loop-bound),Armitage,Armitage (Brown & Purple lines),40660,True,False,False,False,True,False,True,False,False,False,"(41.918217, -87.652644)",41.918216999999999,-87.652643999999995,Armitage,40660,1243651,378662,0.695523905018369,864989
28,27,30089,S,95th/Dan Ryan (95th-bound),95th/Dan Ryan,95th/Dan Ryan (Red Line),40450,True,True,False,False,False,False,False,False,False,False,"(41.722377, -87.624342)",41.722377000000002,-87.624341999999999,95th/Dan Ryan,40450,2818826,1425095,0.494436691019595,1393731
29,28,30269,N,Roosevelt (Howard-bound),Roosevelt,"Roosevelt (Red, Orange & Green lines)",41400,True,True,False,False,False,False,False,False,False,False,"(41.867368, -87.627402)",41.867367999999999,-87.627402000000004,Roosevelt,41400,3466910,1313925,0.621009775275389,2152985
30,29,30256,S,Belmont (95th-bound),Belmont,"Belmont (Red, Brown & Purple lines)",41320,True,True,False,False,False,False,False,False,False,False,"(41.939751, -87.65338)",41.939751000000001,-87.653379999999999,Belmont-North Main,41320,3745165,1220771,0.674040796600417,2524394
31,30,30114,W,54th/Cermak (Terminal arrival),54th/Cermak,54th/Cermak (Pink Line),40580,True,False,False,False,False,False,False,False,True,False,"(41.85177331, -87.75669201)",41.851773309999999,-87.756692009999995,54th/Cermak,40580,647566,299853,0.536953762241995,347713
32,31,30217,E,King Drive (Cottage Grove-bound),King Drive,King Drive (Green Line),41140,True,False,False,True,False,False,False,False,False,False,"(41.78013, -87.615546)",41.780130000000000,-87.615545999999995,King Drive,41140,139131,74689,0.463174993351590,64442
33,32,30134,S,Dempster (Howard-Loop-bound),Dempster,Dempster (Purple Line),40690,False,False,False,False,False,True,True,False,False,False,"(42.041655, -87.681602)",42.041654999999999,-87.681601999999998,Dempster,40690,258934,96449,0.627515119683008,162485
34,33,30236,S,Fullerton (Loop-bound),Fullerton,"Fullerton (Red, Brown & Purple lines)",41220,True,False,False,False,True,False,True,False,False,False,"(41.925051, -87.652866)",41.925051000000003,-87.652866000000003,Fullerton,41220,3719544,1182831,0.681995696246637,2536713
35,34,30149,N,Lawrence (Howard-bound),Lawrence,Lawrence (Red Line),40770,False,True,False,False,False,False,False,False,False,False,"(41.969139, -87.658493)",41.969138999999998,-87.658493000000007,Lawrence,40770,975396,340496,0.650915115501806,634900
36,35,30158,W,Illinois Medical District (Forest Pk-bound),Illinois Medical District,Illinois Medical District (Blue Line),40810,True,False,True,False,False,False,False,False,False,False,"(41.875706, -87.673932)",41.875706000000001,-87.673931999999994,Medical Center,40810,789209,318659,0.596229896009802,470550
37,36,30290,S,Lake (95th-bound),Lake,Lake (Red Line),41660,True,True,False,False,False,False,False,False,False,False,"(41.884809, -87.627813)",41.884808999999997,-87.627813000000003,Lake/State,41660,6450839,1902945,0.705008139251344,4547894
38,37,30047,S,79th (95th-bound),79th,79th (Red Line),40240,True,True,False,False,False,False,False,False,False,False,"(41.750419, -87.625112)",41.750419000000001,-87.625112000000001,79th,40240,1975866,972675,0.507722183589373,1003191
39,38,30243,E,Austin (63rd-bound),Austin,Austin (Green Line),41260,False,False,False,True,False,False,False,False,False,False,"(41.887293, -87.774135)",41.887293000000000,-87.774135000000001,Austin-Lake,41260,528164,236413,0.552387137328557,291751
40,39,30084,E,Clinton (O'Hare-bound),Clinton,Clinton (Blue Line),40430,False,False,True,False,False,False,False,False,False,False,"(41.875539, -87.640984)",41.875539000000003,-87.640984000000003,Clinton-Forest Park,40430,980480,318872,0.674779699738903,661608
41,40,30231,N,Wellington (Kimball-Linden-bound),Wellington,Wellington (Brown & Purple lines),41210,True,False,False,False,True,False,True,False,False,False,"(41.936033, -87.653266)",41.936033000000002,-87.653266000000002,Wellington,41210,899123,288545,0.679081727416605,610578
42,41,30175,N,"Howard (Linden, Skokie-bound)",Howard,"Howard (Red, Purple & Yellow lines)",40900,True,False,False,False,False,True,True,True,False,False,"(42.019063, -87.672892)",42.019063000000003,-87.672892000000004,Howard,40900,1650809,762300,0.538226408990986,888509
43,42,30263,E,Oak Park (63rd-bound),Oak Park,Oak Park (Green Line),41350,False,False,False,True,False,False,False,False,False,False,"(41.886988, -87.793783)",41.886988000000002,-87.793783000000005,Oak Park-Lake,41350,463379,140625,0.696522716825752,322754
44,43,30130,S,Western (O'Hare Branch) (Forest Pk-bound),Western,Western (Blue Line - O'Hare Branch),40670,True,False,True,False,False,False,False,False,False,False,"(41.916157, -87.687364)",41.916156999999998,-87.687364000000002,Western/Milwaukee,40670,1649428,509566,0.691065023753689,1139862
45,44,30268,S,Bryn Mawr (95th-bound),Bryn Mawr,Bryn Mawr (Red Line),41380,False,True,False,False,False,False,False,False,False,False,"(41.983504, -87.65884)",41.983504000000003,-87.658839999999998,Bryn Mawr,41380,1390206,474348,0.658793013409523,915858
46,45,30279,N,Chicago (Howard-bound),Chicago,Chicago (Red Line),41450,True,True,False,False,False,False,False,False,False,False,"(41.896671, -87.628176)",41.896670999999998,-87.628175999999996,Chicago/State,41450,4501851,1409684,0.686865691467799,3092167
47,46,30155,N,Sedgwick (Kimball-Linden-bound),Sedgwick,Sedgwick (Brown & Purple lines),40800,True,False,False,False,True,False,True,False,False,False,"(41.910409, -87.639302)",41.910409000000001,-87.639302000000001,Sedgwick,40800,1160257,363329,0.686854722703677,796928
48,47,30239,N,Addison (O'Hare-bound),Addison,Addison (Blue Line),41240,True,False,True,False,False,False,False,False,False,False,"(41.94738, -87.71906)",41.947380000000003,-87.719059999999999,Addison-O'Hare,41240,872016,299410,0.656646208326453,572606
49,48,30288,S,Montrose (Loop-bound),Montrose,Montrose (Brown Line),41500,True,False,False,False,True,False,False,False,False,False,"(41.961756, -87.675047)",41.961756000000001,-87.675047000000006,Montrose-Brown,41500,793566,255709,0.677772233185393,537857
50,49,30015,S,Jackson/Dearborn (Forest Pk-bound),Jackson,Jackson (Blue Line),40070,True,False,True,False,False,False,False,False,False,False,"(41.878183, -87.629296)",41.878183000000000,-87.629295999999997,Jackson/Dearborn,40070,2031329,619097,0.695225637993648,1412232
51,50,30202,W,Kedzie (54th/Cermak-bound),Kedzie,Kedzie (Pink Line),41040,True,False,False,False,False,False,False,False,True,False,"(41.853964, -87.705408)",41.853963999999998,-87.705408000000006,Kedzie-Cermak,41040,325089,148445,0.543371199886800,176644
52,51,30154,S,Monroe (Forest Pk-bound),Monroe,Monroe (Blue Line),40790,False,False,True,False,False,False,False,False,False,False,"(41.880703, -87.629378)",41.880702999999997,-87.629378000000003,Monroe/Dearborn,40790,2268194,606695,0.732520675039260,1661499
53,52,30195,N,Rockwell (Kimball-bound),Rockwell,Rockwell (Brown Line),41010,True,False,False,False,True,False,False,False,False,False,"(41.966115, -87.6941)",41.966115000000002,-87.694100000000006,Rockwell,41010,532671,164282,0.691588241146974,368389
54,53,30041,W,Damen (54th/Cermak-bound),Damen,Damen (Pink Line),40210,True,False,False,False,False,False,False,False,True,False,"(41.854517, -87.675975)",41.854517000000001,-87.675974999999994,Damen-Cermak,40210,463277,191722,0.586161195138114,271555
55,54,30180,W,Pulaski (Forest Pk-bound),Pulaski,Pulaski (Blue Line),40920,False,False,True,False,False,False,False,False,False,False,"(41.873797, -87.725663)",41.873797000000003,-87.725662999999997,Pulaski-Forest Park,40920,570897,355829,0.376719443262095,215068
56,55,30101,N,Foster (Linden-bound),Foster,Foster (Purple Line),40520,False,False,False,False,False,True,True,False,False,False,"(42.05416, -87.68356)",42.054160000000003,-87.683560000000000,Foster,40520,252742,79320,0.686162173283427,173422
57,56,30004,W,Harlem (Terminal arrival),Harlem/Lake,Harlem/Lake (Green Line),40020,True,False,False,True,False,False,False,False,False,False,"(41.886848, -87.803176)",41.886848000000001,-87.803175999999993,Harlem-Lake,40020,1101813,489376,0.555844775837642,612437
58,57,30384,S,Washington/Wabash (Inner Loop),Washington/Wabash,"Washington/Wabash (Brown, Green, Orange, Purple & Pink lines)",41700,True,False,False,True,False,False,True,False,True,True,"(41.88322, -87.626189)",41.883220000000001,-87.626188999999997,Washington/Wabash,41700,3126070,1082287,0.653786703432745,2043783
59,58,30266,W,California (Harlem-bound),California,California (Green Line),41360,True,False,False,True,False,False,False,False,False,False,"(41.88422, -87.696234)",41.884219999999999,-87.696234000000004,California-Lake,41360,306794,147694,0.518589020645775,159100
60,59,30021,S,Morse (95th-bound),Morse,Morse (Red Line),40100,False,True,False,False,False,False,False,False,False,False,"(42.008362, -87.665909)",42.008361999999998,-87.665908999999999,Morse,40100,1387878,551071,0.602939883765000,836807
61,60,30060,N,Western (Loop-bound),Western,Western (Orange Line),40310,True,False,False,False,False,False,False,False,False,True,"(41.804546, -87.684019)",41.804546000000002,-87.684019000000006,Western-Orange,40310,1089224,466470,0.571740982571078,622754
62,61,30096,S,Grand/Milwaukee (Forest Pk-bound),Grand,Grand (Blue Line),40490,False,False,True,False,False,False,False,False,False,False,"(41.891189, -87.647578)",41.891188999999997,-87.647577999999996,Grand/Milwaukee,40490,865718,272357,0.685397554399932,593361
63,62,30375,N,Clark/Lake (O'Hare-bound),Clark/Lake,"Clark/Lake (Blue, Brown, Green, Orange, Purple & Pink lines)",40380,True,False,True,False,False,False,False,False,False,False,"(41.885737, -87.630886)",41.885736999999999,-87.630886000000004,Clark/Lake,40380,5830767,1648674,0.717245775727276,4182093
64,63,30095,N,Grand/Milwaukee (O'Hare-bound),Grand,Grand (Blue Line),40490,False,False,True,False,False,False,False,False,False,False,"(41.891189, -87.647578)",41.891188999999997,-87.647577999999996,Grand/Milwaukee,40490,865718,272357,0.685397554399932,593361
65,64,30062,N,Division (O'Hare-bound),Division,Division (Blue Line),40320,False,False,True,False,False,False,False,False,False,False,"(41.903355, -87.666496)",41.903354999999998,-87.666495999999995,Division/Milwaukee,40320,1735843,546368,0.685243423512380,1189475
66,65,30185,N,Pulaski (Loop-bound),Pulaski,Pulaski (Orange Line),40960,True,False,False,False,False,False,False,False,False,True,"(41.799756, -87.724493)",41.799756000000002,-87.724492999999995,Pulaski-Orange,40960,1465594,568830,0.611877504957035,896764
67,66,30161,E,18th (Loop-bound),18th,18th (Pink Line),40830,True,False,False,False,False,False,False,False,True,False,"(41.857908, -87.669147)",41.857908000000002,-87.669146999999995,18th,40830,550089,225878,0.589379173188339,324211
68,67,30293,N,Sheridan (Howard-Linden-bound),Sheridan,Sheridan (Red Line),40080,False,False,False,False,False,False,False,False,False,False,"(41.953775, -87.654929)",41.953775000000000,-87.654928999999996,Sheridan,40080,1503864,496168,0.670071229845252,1007696
69,68,30272,S,Chicago (Forest Pk-bound),Chicago,Chicago (Blue Line),41410,False,False,True,False,False,False,False,False,False,False,"(41.896075, -87.655214)",41.896075000000003,-87.655214000000001,Chicago/Milwaukee,41410,1182468,353976,0.700646444554948,828492
70,69,30090,N,Merchandise Mart (Kimball-Linden-bound),Merchandise Mart,Merchandise Mart (Brown & Purple lines),40460,True,False,False,False,True,False,True,False,False,False,"(41.888969, -87.633924)",41.888969000000003,-87.633923999999993,Merchandise Mart,40460,2237817,580038,0.740801861814438,1657779
71,70,30061,S,Western (Midway-bound),Western,Western (Orange Line),40310,True,False,False,False,False,False,False,False,False,True,"(41.804546, -87.684019)",41.804546000000002,-87.684019000000006,Western-Orange,40310,1089224,466470,0.571740982571078,622754
72,71,30171,N,O'Hare (Terminal Arrival),O'Hare,O'Hare (Blue Line),40890,True,False,True,False,False,False,False,False,False,False,"(41.97766526, -87.90422307)",41.977665260000002,-87.904223070000000,O'Hare Airport,40890,3811167,1355724,0.644275887149527,2455443
73,72,30245,N,43rd (Harlem-bound),43rd,43rd (Green Line),41270,True,False,False,True,False,False,False,False,False,False,"(41.816462, -87.619021)",41.816462000000001,-87.619021000000004,43rd,41270,285416,131847,0.538053227569583,153569
74,73,30093,W,Racine (Forest Pk-bound),Racine,Racine (Blue Line),40470,False,False,True,False,False,False,False,False,False,False,"(41.87592, -87.659458)",41.875920000000001,-87.659458000000001,Racine,40470,622690,196114,0.685053557950184,426576
75,74,30265,E,California (63rd-bound),California,California (Green Line),41360,True,False,False,True,False,False,False,False,False,False,"(41.88422, -87.696234)",41.884219999999999,-87.696234000000004,California-Lake,41360,306794,147694,0.518589020645775,159100
76,75,30063,S,Division (Forest Pk-bound),Division,Division (Blue Line),40320,False,False,True,False,False,False,False,False,False,False,"(41.903355, -87.666496)",41.903354999999998,-87.666495999999995,Division/Milwaukee,40320,1735843,546368,0.685243423512380,1189475
77,76,30036,N,Sox-35th (Howard-bound),Sox-35th,Sox-35th (Red Line),40190,True,True,False,False,False,False,False,False,False,False,"(41.831191, -87.630636)",41.831190999999997,-87.630635999999996,Sox-35th-Dan Ryan,40190,1391119,447543,0.678285610361155,943576
78,77,30083,W,Cicero (54th/Cermak-bound),Cicero,Cicero (Pink Line),40420,True,False,False,False,False,False,False,False,True,False,"(41.85182, -87.745336)",41.851819999999996,-87.745335999999995,Cicero-Cermak,40420,368061,195413,0.469074419729338,172648
79,78,30198,S,Logan Square (Forest Pk-bound),Logan Square,Logan Square (Blue Line),41020,True,False,True,False,False,False,False,False,False,False,"(41.929728, -87.708541)",41.929727999999997,-87.708540999999997,Logan Square,41020,2261714,700242,0.690393215057253,1561472
80,79,30020,N,Morse (Howard-bound),Morse,Morse (Red Line),40100,False,True,False,False,False,False,False,False,False,False,"(42.008362, -87.665909)",42.008361999999998,-87.665908999999999,Morse,40100,1387878,551071,0.602939883765000,836807
81,80,30115,N,Damen/Milwaukee (O'Hare-bound),Damen,Damen (Blue Line),40590,False,False,True,False,False,False,False,False,False,False,"(41.909744, -87.677437)",41.909744000000003,-87.677436999999998,Damen/Milwaukee,40590,2023150,582967,0.711851815238613,1440183
82,81,30156,S,Sedgwick (Loop-bound),Sedgwick,Sedgwick (Brown & Purple lines),40800,True,False,False,False,True,False,True,False,False,False,"(41.910409, -87.639302)",41.910409000000001,-87.639302000000001,Sedgwick,40800,1160257,363329,0.686854722703677,796928
83,82,30240,S,Addison (Forest Pk-bound),Addison,Addison (Blue Line),41240,True,False,True,False,False,False,False,False,False,False,"(41.94738, -87.71906)",41.947380000000003,-87.719059999999999,Addison-O'Hare,41240,872016,299410,0.656646208326453,572606
84,83,30032,E,Ashland (Loop-63rd-bound),Ashland,Ashland (Green & Pink lines),40170,True,False,False,True,False,False,False,False,True,False,"(41.885269, -87.666969)",41.885269000000001,-87.666968999999995,Ashland-Lake,40170,745065,300664,0.596459369316771,444401
85,84,30108,S,Irving Park (O'Hare Branch) (Forest Pk-bound),Irving Park,Irving Park (Blue Line),40550,False,False,True,False,False,False,False,False,False,False,"(41.952925, -87.729229)",41.952925000000000,-87.729229000000004,Irving Park-O'Hare,40550,1283807,496125,0.613551725454060,787682
86,85,30386,N,Wilson (Linden-bound),Wilson,Wilson (Red & Purple lines),40540,True,False,False,False,False,False,True,False,False,False,"(41.964273, -87.657588)",41.964272999999999,-87.657588000000004,Wilson,40540,2043387,857136,0.580531734810880,1186251
87,86,30193,N,Cermak-Chinatown (Howard-bound),Cermak-Chinatown,Cermak-Chinatown (Red Line),41000,True,True,False,False,False,False,False,False,False,False,"(41.853206, -87.630968)",41.853206000000000,-87.630967999999996,Cermak-Chinatown,41000,1456259,444746,0.694596908928975,1011513
88,87,30262,W,LaSalle (Forest Pk-bound),LaSalle,LaSalle (Blue Line),41340,False,False,True,False,False,False,False,False,False,False,"(41.875568, -87.631722)",41.875568000000001,-87.631721999999996,LaSalle,41340,873340,266598,0.694737444752330,606742
89,88,30169,N,Thorndale (Howard-bound),Thorndale,Thorndale (Red Line),40880,False,True,False,False,False,False,False,False,False,False,"(41.990259, -87.659076)",41.990259000000002,-87.659075999999999,Thorndale,40880,930062,307788,0.669067223475424,622274
90,89,30046,N,79th (Howard-bound),79th,79th (Red Line),40240,True,True,False,False,False,False,False,False,False,False,"(41.750419, -87.625112)",41.750419000000001,-87.625112000000001,79th,40240,1975866,972675,0.507722183589373,1003191
91,90,30147,N,Granville (Howard-bound),Granville,Granville (Red Line),40760,True,True,False,False,False,False,False,False,False,False,"(41.993664, -87.659202)",41.993664000000003,-87.659201999999993,Granville,40760,1201804,397034,0.669634982076944,804770
92,91,30014,N,Jackson/Dearborn (O'Hare-bound),Jackson,Jackson (Blue Line),40070,True,False,True,False,False,False,False,False,False,False,"(41.878183, -87.629296)",41.878183000000000,-87.629295999999997,Jackson/Dearborn,40070,2031329,619097,0.695225637993648,1412232
93,92,30274,S,Addison (95th-bound),Addison,Addison (Red Line),41420,True,True,False,False,False,False,False,False,False,False,"(41.947428, -87.653626)",41.947428000000002,-87.653626000000003,Addison-North Main,41420,2597371,639529,0.753778339713503,1957842
94,93,30085,W,Clinton (Forest Pk-bound),Clinton,Clinton (Blue Line),40430,False,False,True,False,False,False,False,False,False,False,"(41.875539, -87.640984)",41.875539000000003,-87.640984000000003,Clinton-Forest Park,40430,980480,318872,0.674779699738903,661608
95,94,30264,W,Oak Park (Harlem-bound),Oak Park,Oak Park (Green Line),41350,False,False,False,True,False,False,False,False,False,False,"(41.886988, -87.793783)",41.886988000000002,-87.793783000000005,Oak Park-Lake,41350,463379,140625,0.696522716825752,322754
96,95,30196,S,Rockwell (Loop-bound),Rockwell,Rockwell (Brown Line),41010,True,False,False,False,True,False,False,False,False,False,"(41.966115, -87.6941)",41.966115000000002,-87.694100000000006,Rockwell,41010,532671,164282,0.691588241146974,368389
97,96,30150,S,Lawrence (95th-bound),Lawrence,Lawrence (Red Line),40770,False,True,False,False,False,False,False,False,False,False,"(41.969139, -87.658493)",41.969138999999998,-87.658493000000007,Lawrence,40770,975396,340496,0.650915115501806,634900
98,97,30054,E,Central (63rd-bound),Central,Central (Green Line),40280,True,False,False,True,False,False,False,False,False,False,"(41.887389, -87.76565)",41.887388999999999,-87.765649999999994,Central-Lake,40280,592649,317326,0.464563341876895,275323
99,98,30292,W,Conservatory (Harlem-bound),Conservatory,Conservatory (Green Line),41670,True,False,False,True,False,False,False,False,False,False,"(41.884904, -87.716523)",41.884903999999999,-87.716522999999995,Conservatory,41670,278726,168271,0.396285240702339,110455
100,99,30232,S,Wellington (Loop-bound),Wellington,Wellington (Brown & Purple lines),41210,True,False,False,False,True,False,True,False,False,False,"(41.936033, -87.653266)",41.936033000000002,-87.653266000000002,Wellington,41210,899123,288545,0.679081727416605,610578
